subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,is_churned,account_name,industry,country,signup_date,referral_source,total_usage_events,total_usage_mins,total_errors,distinct_active_days,total_support_tickets,avg_satisfaction_score,avg_resolution_time_hrs,is_high_risk
S-2fcf09,A-d792a6,2024-09-27,,Enterprise,58,0,0,True,False,False,False,monthly,True,0,Company_486,DevTools,US,2023-01-23,organic,5.0,218.56666666666666,4.0,5.0,5.0,4.0,40.6,0
S-e740b4,A-5c9849,2024-11-10,,Basic,65,1235,14820,False,False,False,False,monthly,True,0,Company_362,EdTech,IN,2024-11-03,partner,10.0,753.25,5.0,10.0,4.0,,59.5,0
S-150c71,A-4437e4,2024-08-17,,Enterprise,11,2189,26268,False,True,False,False,monthly,True,0,Company_192,Cybersecurity,US,2023-09-16,event,8.0,493.1166666666667,3.0,8.0,6.0,3.0,34.666666666666664,0
S-6ba608,A-e7beab,2023-12-15,,Enterprise,11,2189,26268,False,False,False,False,monthly,True,0,Company_458,EdTech,DE,2023-10-20,organic,7.0,504.6,2.0,7.0,6.0,4.0,36.666666666666664,0
S-e0bfb1,A-029f69,2024-08-04,2024-08-23,Pro,21,1029,12348,False,False,False,True,annual,False,1,Company_129,Cybersecurity,CA,2024-03-07,event,6.0,254.1,6.0,6.0,2.0,3.0,42.0,0
S-1e15d1,A-700ade,2024-11-17,2024-12-31,Pro,25,1225,14700,False,False,False,True,annual,True,1,Company_472,Cybersecurity,UK,2024-10-31,organic,5.0,371.23333333333335,6.0,5.0,4.0,4.666666666666667,30.25,0
S-7d9605,A-fb186e,2024-11-16,,Basic,33,0,0,True,False,False,False,annual,False,0,Company_131,EdTech,IN,2024-10-27,organic,6.0,461.01666666666665,3.0,6.0,6.0,3.6666666666666665,26.166666666666668,0
S-0ae33f,A-075038,2023-07-14,,Pro,103,5047,60564,False,False,False,False,annual,True,0,Company_397,HealthTech,UK,2023-05-12,ads,5.0,193.55,1.0,5.0,2.0,3.0,43.5,0
S-eff018,A-0532a9,2024-10-02,,Pro,19,931,11172,False,False,True,False,annual,True,0,Company_170,FinTech,IN,2024-09-25,event,8.0,362.1,0.0,8.0,8.0,3.0,30.75,0
S-08a3d4,A-faa28c,2024-09-11,,Basic,49,931,11172,False,False,False,False,annual,True,0,Company_91,HealthTech,US,2024-01-30,organic,7.0,536.9333333333333,1.0,7.0,4.0,4.666666666666667,52.25,0
S-48d1f2,A-e08cd3,2024-10-16,,Enterprise,67,13333,159996,False,False,False,False,annual,False,0,Company_475,FinTech,US,2024-09-21,ads,3.0,120.85,2.0,3.0,8.0,4.0,30.375,1
S-92dbcc,A-faa28c,2024-12-25,,Pro,48,2352,28224,False,False,False,False,monthly,True,0,Company_91,HealthTech,US,2024-01-30,organic,5.0,279.3,2.0,5.0,4.0,4.666666666666667,52.25,0
S-da164e,A-9174e0,2024-12-21,,Pro,37,1813,21756,False,False,False,False,monthly,True,0,Company_73,Cybersecurity,US,2024-12-04,partner,5.0,170.06666666666666,2.0,5.0,2.0,5.0,39.0,0
S-3dc066,A-dcc3f1,2024-11-20,,Basic,21,399,4788,False,False,False,False,annual,False,0,Company_314,HealthTech,US,2023-12-27,event,4.0,189.66666666666666,4.0,4.0,9.0,3.8,35.666666666666664,0
S-4fd561,A-0dbdc6,2023-11-04,,Basic,30,570,6840,False,False,False,False,monthly,True,0,Company_366,Cybersecurity,DE,2023-02-12,other,9.0,506.18333333333334,1.0,9.0,4.0,5.0,47.0,0
S-feb4b0,A-a45270,2024-07-12,,Enterprise,10,1990,23880,False,False,False,False,annual,True,0,Company_37,HealthTech,US,2024-06-24,ads,4.0,237.9,3.0,4.0,4.0,4.0,64.0,0
S-3ba19e,A-075038,2024-08-10,,Basic,49,0,0,True,False,False,False,annual,True,0,Company_397,HealthTech,UK,2023-05-12,ads,10.0,547.2333333333333,6.0,10.0,2.0,3.0,43.5,0
S-461988,A-02cd81,2024-03-28,,Basic,44,836,10032,False,False,False,False,annual,False,0,Company_76,HealthTech,IN,2024-03-28,other,6.0,254.0,2.0,6.0,3.0,4.5,17.333333333333332,0
S-0b6899,A-313be3,2024-01-31,,Enterprise,47,9353,112236,False,False,False,False,annual,False,0,Company_136,EdTech,US,2023-11-15,partner,4.0,267.3833333333333,1.0,4.0,4.0,5.0,22.5,0
S-bff540,A-798a3f,2024-05-06,,Enterprise,12,2388,28656,False,False,False,False,monthly,True,0,Company_463,DevTools,FR,2023-10-19,other,3.0,124.66666666666667,3.0,3.0,5.0,4.0,33.0,1
S-a57b2c,A-fd9422,2024-12-11,,Pro,58,0,0,True,False,False,False,annual,True,0,Company_263,Cybersecurity,US,2024-04-04,organic,5.0,258.75,2.0,5.0,6.0,3.5,44.333333333333336,0
S-e8776c,A-c222ab,2024-12-12,,Enterprise,32,6368,76416,False,False,False,False,monthly,True,0,Company_206,Cybersecurity,US,2024-05-10,other,4.0,235.95,2.0,4.0,4.0,5.0,39.0,0
S-de9e50,A-67be94,2023-11-21,,Basic,41,779,9348,False,False,False,False,annual,True,0,Company_276,EdTech,US,2023-04-04,organic,8.0,464.96666666666664,2.0,8.0,5.0,4.0,38.6,0
S-429220,A-18793f,2024-12-29,,Pro,148,7252,87024,False,False,False,False,monthly,True,0,Company_488,EdTech,US,2024-12-18,organic,4.0,215.45,2.0,4.0,5.0,3.8,45.2,0
S-601f31,A-625d0b,2024-11-09,,Pro,14,686,8232,False,False,False,False,annual,True,0,Company_290,EdTech,AU,2024-09-02,ads,3.0,188.88333333333333,0.0,3.0,5.0,3.0,48.4,1
S-8dd1f6,A-098560,2024-03-24,,Pro,12,588,7056,False,False,False,False,monthly,False,0,Company_349,DevTools,UK,2023-10-21,ads,4.0,42.083333333333336,6.0,4.0,2.0,3.0,28.0,0
S-ff109c,A-df1e44,2024-04-09,,Pro,12,588,7056,False,False,False,False,annual,False,0,Company_323,Cybersecurity,UK,2024-02-23,organic,4.0,350.8333333333333,2.0,4.0,2.0,5.0,53.0,0
S-556071,A-9077b0,2024-12-20,2024-12-30,Pro,63,0,0,True,False,False,True,monthly,True,1,Company_41,HealthTech,US,2024-08-25,ads,6.0,298.78333333333336,6.0,6.0,3.0,4.333333333333333,40.333333333333336,0
S-f4019e,A-7988d1,2024-09-28,2024-11-16,Basic,33,627,7524,False,False,False,True,monthly,False,1,Company_90,Cybersecurity,US,2023-12-20,other,3.0,187.66666666666666,0.0,3.0,3.0,4.333333333333333,35.333333333333336,1
S-246f9c,A-544d0a,2024-10-27,,Pro,6,294,3528,False,False,True,False,monthly,True,0,Company_153,DevTools,US,2024-05-02,organic,4.0,199.85,2.0,4.0,2.0,4.0,38.5,0
S-5639de,A-eb1312,2024-12-13,,Pro,25,1225,14700,False,False,False,False,annual,True,0,Company_322,FinTech,US,2024-09-16,partner,5.0,250.93333333333334,0.0,5.0,1.0,5.0,68.0,0
S-104053,A-2bc93d,2024-12-20,,Pro,35,1715,20580,False,False,False,False,monthly,True,0,Company_43,HealthTech,US,2023-03-14,event,8.0,354.6166666666667,5.0,8.0,2.0,4.5,12.0,0
S-4bfe7b,A-9b9fe9,2023-10-16,,Basic,11,0,0,True,False,False,False,monthly,True,0,Company_71,EdTech,AU,2023-09-28,other,3.0,179.05,0.0,3.0,4.0,4.0,33.5,1
S-deb65c,A-1f0636,2024-10-30,,Basic,105,1995,23940,False,False,False,False,annual,True,0,Company_368,EdTech,AU,2024-01-01,partner,9.0,354.03333333333336,10.0,9.0,2.0,3.5,38.5,0
S-cfb108,A-c608c8,2023-06-30,,Enterprise,3,597,7164,False,False,True,False,annual,True,0,Company_199,DevTools,DE,2023-04-27,ads,2.0,97.2,1.0,2.0,2.0,3.0,59.0,1
S-e62fc9,A-0651a4,2024-12-23,,Pro,16,784,9408,False,False,False,False,monthly,False,0,Company_255,HealthTech,FR,2024-10-16,organic,7.0,402.45,2.0,7.0,4.0,4.0,29.25,0
S-935e79,A-c4ea60,2024-02-19,,Basic,58,0,0,True,False,False,False,annual,True,0,Company_18,FinTech,DE,2023-03-09,other,4.0,377.6666666666667,0.0,4.0,5.0,3.6,36.0,0
S-92e8cb,A-d4e0d4,2024-10-23,,Pro,117,5733,68796,False,False,True,False,monthly,False,0,Company_403,FinTech,US,2024-10-18,other,5.0,210.3,6.0,5.0,4.0,4.0,39.25,0
S-1f4db5,A-2e3bad,2024-09-29,,Enterprise,61,12139,145668,False,False,False,False,annual,True,0,Company_108,FinTech,CA,2023-08-13,other,6.0,355.3666666666667,0.0,6.0,5.0,3.5,31.4,0
S-4893cd,A-9c18c4,2023-12-26,,Enterprise,11,2189,26268,False,False,False,False,monthly,True,0,Company_481,HealthTech,US,2023-07-27,ads,5.0,274.6166666666667,5.0,5.0,4.0,4.0,42.25,0
S-0abdec,A-4a4c2d,2023-07-14,,Basic,54,1026,12312,False,False,False,False,monthly,True,0,Company_473,DevTools,US,2023-05-02,event,3.0,110.58333333333333,0.0,3.0,5.0,4.25,42.0,1
S-31428b,A-86cdb4,2024-12-14,,Basic,52,988,11856,False,False,False,False,annual,True,0,Company_250,DevTools,DE,2024-09-22,partner,7.0,433.71666666666664,2.0,7.0,5.0,4.333333333333333,26.4,0
S-381420,A-42b791,2024-10-25,2024-11-25,Basic,27,513,6156,False,False,False,True,monthly,True,1,Company_464,FinTech,AU,2024-05-20,event,6.0,262.4166666666667,2.0,6.0,3.0,4.0,33.666666666666664,0
S-0a28cd,A-e5d6ab,2023-10-08,,Enterprise,21,4179,50148,False,False,False,False,monthly,True,0,Company_7,EdTech,US,2023-04-15,partner,5.0,167.31666666666666,2.0,5.0,3.0,,42.666666666666664,0
S-25ff39,A-798a3f,2024-03-24,,Basic,42,798,9576,False,False,False,False,annual,True,0,Company_463,DevTools,FR,2023-10-19,other,2.0,75.86666666666666,2.0,2.0,5.0,4.0,33.0,1
S-a82639,A-89ee83,2024-10-25,,Enterprise,40,7960,95520,False,False,False,False,monthly,True,0,Company_312,Cybersecurity,US,2024-10-04,organic,3.0,194.81666666666666,7.0,3.0,5.0,4.0,21.8,1
S-ada718,A-f6b2fb,2024-11-18,,Basic,23,437,5244,False,False,False,False,monthly,False,0,Company_418,DevTools,AU,2024-04-23,event,10.0,405.3833333333333,5.0,10.0,5.0,4.0,55.0,0
S-06e837,A-7c4956,2023-12-17,2024-03-29,Basic,9,0,0,True,False,False,True,annual,True,1,Company_254,DevTools,US,2023-05-06,ads,3.0,136.38333333333333,1.0,3.0,3.0,4.0,13.666666666666666,1
S-b488bc,A-f45426,2024-11-15,,Pro,11,0,0,True,False,False,False,monthly,True,0,Company_172,HealthTech,US,2024-08-05,organic,4.0,229.76666666666668,6.0,4.0,3.0,4.0,17.0,0
S-d11408,A-781cc0,2024-11-30,,Enterprise,12,0,0,True,False,False,False,monthly,True,0,Company_499,EdTech,US,2024-09-04,organic,6.0,278.6666666666667,3.0,6.0,4.0,3.6666666666666665,57.5,0
S-36f26c,A-e36807,2024-12-17,,Basic,63,1197,14364,False,False,False,False,monthly,True,0,Company_164,EdTech,AU,2024-05-17,other,4.0,341.55,4.0,4.0,2.0,4.5,41.0,0
S-7cc0ec,A-a6d261,2024-02-25,,Pro,9,441,5292,False,False,False,False,monthly,False,0,Company_303,FinTech,CA,2023-11-29,other,5.0,271.43333333333334,2.0,5.0,4.0,4.666666666666667,40.0,0
S-cb8654,A-94d3da,2024-02-07,,Basic,41,0,0,True,False,False,False,annual,True,0,Company_61,HealthTech,US,2023-05-03,other,3.0,162.06666666666666,1.0,3.0,6.0,3.5,26.833333333333332,1
S-934f6d,A-40a557,2024-11-23,,Pro,16,784,9408,False,False,False,False,monthly,True,0,Company_86,Cybersecurity,AU,2023-12-03,partner,4.0,163.43333333333334,0.0,4.0,7.0,3.6666666666666665,30.571428571428573,0
S-e9737c,A-3c1a3f,2023-12-28,,Enterprise,29,5771,69252,False,False,False,False,monthly,True,0,Company_224,DevTools,UK,2023-08-26,event,3.0,131.6,6.0,3.0,4.0,3.5,33.25,1
S-7f0419,A-84ebe4,2023-06-22,,Enterprise,18,3582,42984,False,False,False,False,annual,True,0,Company_68,FinTech,US,2023-03-12,ads,3.0,191.6,2.0,3.0,4.0,4.0,29.5,1
S-e002a1,A-940b8b,2024-06-07,,Basic,45,0,0,True,False,False,False,annual,True,0,Company_398,HealthTech,DE,2024-03-19,organic,6.0,461.5,4.0,6.0,3.0,4.0,41.333333333333336,0
S-5f30ce,A-9077b0,2024-08-26,,Basic,2,38,456,False,False,False,False,monthly,True,0,Company_41,HealthTech,US,2024-08-25,ads,6.0,313.81666666666666,6.0,6.0,3.0,4.333333333333333,40.333333333333336,0
S-557f3e,A-b7ef83,2024-06-20,,Enterprise,13,2587,31044,False,False,False,False,annual,True,0,Company_474,Cybersecurity,UK,2024-05-29,partner,4.0,345.46666666666664,0.0,4.0,2.0,4.0,47.5,0
S-a3e1e3,A-05d3b3,2024-09-26,,Enterprise,9,0,0,True,False,False,False,monthly,True,0,Company_213,DevTools,AU,2023-05-28,ads,5.0,214.86666666666667,3.0,5.0,6.0,4.333333333333333,31.5,0
S-70a554,A-f19409,2023-08-09,,Enterprise,23,4577,54924,False,False,False,False,annual,True,0,Company_105,DevTools,US,2023-03-16,other,3.0,111.11666666666666,3.0,3.0,3.0,4.0,6.333333333333333,1
S-b35b20,A-0b0d6d,2024-12-31,,Pro,3,147,1764,False,True,False,False,monthly,True,0,Company_267,DevTools,US,2024-12-30,organic,10.0,377.21666666666664,7.0,10.0,5.0,4.0,31.4,0
S-95d1dd,A-c58f49,2024-09-13,,Enterprise,70,13930,167160,False,False,False,False,monthly,True,0,Company_480,EdTech,US,2024-07-31,other,2.0,89.2,1.0,2.0,3.0,5.0,36.333333333333336,1
S-540cee,A-202b67,2024-06-22,,Enterprise,25,4975,59700,False,True,False,False,annual,True,0,Company_305,HealthTech,US,2024-03-22,organic,7.0,297.3833333333333,7.0,7.0,4.0,4.666666666666667,36.75,0
S-635570,A-883b7d,2024-05-12,,Enterprise,50,0,0,True,False,False,False,annual,False,0,Company_313,Cybersecurity,IN,2024-03-28,other,4.0,256.15,5.0,4.0,7.0,3.6,25.571428571428573,0
S-172953,A-e60f9d,2024-12-11,,Basic,29,551,6612,False,False,False,False,monthly,True,0,Company_178,FinTech,US,2024-08-26,other,6.0,214.4,3.0,6.0,2.0,,70.5,0
S-0d0202,A-adc1f3,2024-09-04,2024-09-16,Enterprise,50,9950,119400,False,False,False,True,annual,True,1,Company_98,Cybersecurity,US,2024-08-05,organic,9.0,547.3166666666667,8.0,9.0,3.0,3.5,47.333333333333336,0
S-21f8b3,A-7f4db3,2024-09-07,,Enterprise,4,0,0,True,False,False,False,monthly,False,0,Company_441,FinTech,US,2023-03-05,other,8.0,363.75,4.0,8.0,5.0,3.25,16.6,0
S-8faa60,A-328bd0,2023-12-15,2024-01-11,Pro,39,1911,22932,False,False,False,True,monthly,True,1,Company_237,HealthTech,AU,2023-05-16,partner,5.0,328.3,1.0,5.0,5.0,3.6666666666666665,46.0,0
S-93cd57,A-6f8ad2,2024-08-16,,Enterprise,20,3980,47760,False,False,False,False,annual,True,0,Company_57,EdTech,IN,2024-07-09,organic,2.0,118.6,0.0,2.0,4.0,4.333333333333333,35.25,1
S-8ec197,A-7c4956,2023-11-02,2024-10-10,Basic,51,0,0,True,False,False,True,monthly,True,1,Company_254,DevTools,US,2023-05-06,ads,7.0,339.68333333333334,8.0,7.0,3.0,4.0,13.666666666666666,0
S-842638,A-35083d,2024-05-04,2024-06-26,Pro,19,931,11172,False,False,False,True,annual,True,1,Company_27,HealthTech,IN,2023-04-28,partner,3.0,170.0,3.0,3.0,4.0,5.0,49.75,1
S-763e52,A-bece89,2024-05-20,,Enterprise,26,5174,62088,False,True,False,False,annual,False,0,Company_128,Cybersecurity,IN,2023-12-01,event,3.0,274.5,2.0,3.0,4.0,4.0,32.5,1
S-ed4c45,A-4e44e8,2024-09-15,2024-09-21,Enterprise,78,15522,186264,False,False,False,True,monthly,True,1,Company_22,DevTools,US,2024-08-20,ads,2.0,118.96666666666667,0.0,2.0,3.0,3.3333333333333335,31.333333333333332,1
S-390955,A-98a59a,2023-09-02,,Pro,56,2744,32928,False,False,False,False,monthly,True,0,Company_80,FinTech,UK,2023-08-04,partner,4.0,300.9166666666667,7.0,4.0,3.0,4.5,37.333333333333336,0
S-3ab534,A-f446b6,2024-01-07,,Enterprise,18,3582,42984,False,False,False,False,annual,False,0,Company_36,DevTools,DE,2023-05-12,ads,4.0,175.3,2.0,4.0,8.0,4.25,30.75,0
S-9be237,A-a6d261,2024-09-20,,Pro,26,1274,15288,False,False,False,False,annual,True,0,Company_303,FinTech,CA,2023-11-29,other,2.0,44.983333333333334,0.0,2.0,4.0,4.666666666666667,40.0,1
S-021004,A-186a44,2024-07-05,,Basic,20,380,4560,False,False,False,False,monthly,True,0,Company_101,HealthTech,US,2023-08-07,ads,1.0,87.9,0.0,1.0,7.0,3.5,38.285714285714285,1
S-e36786,A-5b1bcd,2024-01-10,,Basic,73,1387,16644,False,False,False,False,monthly,True,0,Company_166,DevTools,US,2023-09-16,organic,6.0,245.11666666666667,2.0,6.0,4.0,4.5,43.25,0
S-4691f1,A-c16cf7,2024-12-07,,Basic,13,247,2964,False,False,False,False,annual,True,0,Company_377,EdTech,US,2024-10-16,event,3.0,153.9,2.0,3.0,3.0,3.5,48.333333333333336,1
S-d35d49,A-bc87bc,2024-09-11,2024-11-10,Basic,18,342,4104,False,False,False,True,annual,True,1,Company_456,FinTech,US,2024-07-17,event,4.0,313.43333333333334,2.0,4.0,7.0,3.75,40.57142857142857,0
S-374628,A-35083d,2024-07-17,,Basic,19,361,4332,False,False,False,False,monthly,False,0,Company_27,HealthTech,IN,2023-04-28,partner,4.0,183.7,5.0,4.0,4.0,5.0,49.75,0
S-36f84f,A-e08cd3,2024-12-08,,Pro,67,3283,39396,False,False,False,False,monthly,False,0,Company_475,FinTech,US,2024-09-21,ads,3.0,77.43333333333334,2.0,3.0,8.0,4.0,30.375,1
S-e0cd01,A-0cc442,2024-10-21,,Basic,45,855,10260,False,False,False,False,annual,False,0,Company_198,EdTech,US,2024-07-18,organic,5.0,266.85,3.0,5.0,3.0,3.0,37.0,0
S-edc542,A-1f0636,2024-04-09,,Enterprise,105,20895,250740,False,False,False,False,annual,True,0,Company_368,EdTech,AU,2024-01-01,partner,4.0,122.28333333333333,0.0,4.0,2.0,3.5,38.5,0
S-1bbdf0,A-781cc0,2024-10-08,,Basic,16,304,3648,False,False,False,False,annual,True,0,Company_499,EdTech,US,2024-09-04,organic,4.0,265.2,0.0,4.0,4.0,3.6666666666666665,57.5,0
S-a4d121,A-118d55,2024-10-26,,Enterprise,8,1592,19104,False,True,False,False,monthly,True,0,Company_65,Cybersecurity,US,2024-10-22,organic,2.0,13.4,1.0,2.0,5.0,4.333333333333333,24.2,1
S-5b4149,A-df10db,2023-10-23,,Basic,7,133,1596,False,False,False,False,annual,True,0,Company_143,DevTools,US,2023-06-06,other,5.0,218.4,1.0,5.0,2.0,3.0,68.5,0
S-ffe125,A-e89151,2024-04-15,2024-10-07,Basic,20,380,4560,False,False,False,True,monthly,False,1,Company_234,FinTech,UK,2023-09-14,organic,7.0,439.3833333333333,0.0,7.0,2.0,5.0,41.5,0
S-5aea91,A-427b69,2024-11-06,,Enterprise,34,6766,81192,False,False,False,False,monthly,True,0,Company_453,FinTech,US,2024-08-23,other,4.0,181.33333333333334,1.0,4.0,2.0,3.0,31.5,0
S-a5baf1,A-c7e58b,2023-12-16,,Enterprise,7,1393,16716,False,False,False,False,monthly,False,0,Company_404,HealthTech,IN,2023-06-25,other,5.0,267.76666666666665,1.0,5.0,5.0,3.5,30.6,0
S-5aacfa,A-f3ff05,2024-10-19,,Enterprise,48,9552,114624,False,False,False,False,annual,True,0,Company_44,FinTech,IN,2024-07-06,other,1.0,27.3,1.0,1.0,3.0,3.5,42.666666666666664,1
S-69cc68,A-7f4db3,2023-10-12,,Enterprise,7,1393,16716,False,False,False,False,annual,True,0,Company_441,FinTech,US,2023-03-05,other,7.0,442.35,2.0,7.0,5.0,3.25,16.6,0
S-5cff9b,A-0f3e88,2024-11-07,,Pro,7,0,0,True,True,False,False,monthly,False,0,Company_428,HealthTech,US,2023-07-23,other,5.0,116.46666666666667,4.0,5.0,3.0,4.5,48.0,0
S-573f93,A-50bb9f,2024-10-29,,Enterprise,2,398,4776,False,False,False,False,monthly,True,0,Company_373,Cybersecurity,US,2024-07-12,organic,3.0,215.08333333333334,3.0,3.0,7.0,4.0,33.285714285714285,1
S-ea2c98,A-1ac5e0,2024-11-30,,Pro,33,1617,19404,False,False,False,False,monthly,True,0,Company_126,DevTools,US,2024-10-20,event,5.0,279.73333333333335,2.0,5.0,7.0,3.8,40.42857142857143,0
S-b2f3f3,A-bc87bc,2024-12-15,,Basic,8,152,1824,False,False,False,False,monthly,True,0,Company_456,FinTech,US,2024-07-17,event,2.0,207.8,0.0,2.0,7.0,3.75,40.57142857142857,1
S-5bc277,A-05d3b3,2023-07-12,,Basic,9,171,2052,False,False,False,False,annual,True,0,Company_213,DevTools,AU,2023-05-28,ads,7.0,456.8,3.0,7.0,6.0,4.333333333333333,31.5,0
S-d0429b,A-5247b3,2024-11-25,,Basic,74,1406,16872,False,True,False,False,annual,True,0,Company_375,FinTech,UK,2024-03-12,partner,4.0,109.96666666666667,1.0,4.0,5.0,4.0,45.8,0
S-d2a604,A-20736a,2024-10-03,,Pro,61,2989,35868,False,False,True,False,monthly,True,0,Company_271,EdTech,IN,2024-03-16,organic,3.0,97.98333333333333,3.0,3.0,4.0,3.75,42.25,1
S-f586ed,A-de24d5,2024-12-06,,Basic,17,323,3876,False,False,False,False,monthly,True,0,Company_231,DevTools,US,2024-11-05,other,2.0,30.4,0.0,2.0,7.0,3.0,43.142857142857146,1
S-f874e5,A-417d2f,2023-07-16,,Enterprise,51,10149,121788,False,False,False,False,annual,True,0,Company_285,Cybersecurity,IN,2023-07-04,partner,9.0,643.2833333333333,2.0,9.0,6.0,4.333333333333333,43.5,0
S-28d401,A-d792a6,2023-09-03,2024-03-04,Basic,5,95,1140,False,False,False,True,annual,True,1,Company_486,DevTools,US,2023-01-23,organic,4.0,192.73333333333332,3.0,4.0,5.0,4.0,40.6,0
S-fa05d7,A-180abf,2024-07-10,,Basic,64,1216,14592,False,False,False,False,monthly,True,0,Company_122,DevTools,US,2023-08-14,event,8.0,334.3666666666667,3.0,8.0,3.0,3.0,36.333333333333336,0
S-8ed77f,A-8b0451,2024-12-10,,Pro,41,2009,24108,False,False,False,False,monthly,True,0,Company_245,FinTech,UK,2024-09-16,event,9.0,435.43333333333334,5.0,9.0,7.0,3.5,26.571428571428573,0
S-0d391c,A-f9cc74,2024-12-09,,Enterprise,30,0,0,True,False,False,False,monthly,True,0,Company_360,DevTools,FR,2024-10-12,partner,4.0,215.73333333333332,3.0,4.0,6.0,4.0,49.833333333333336,0
S-beaa35,A-781cc0,2024-11-01,,Pro,12,0,0,True,False,False,False,monthly,False,0,Company_499,EdTech,US,2024-09-04,organic,5.0,246.08333333333334,5.0,5.0,4.0,3.6666666666666665,57.5,0
S-d44108,A-7c83a1,2024-11-02,,Pro,12,0,0,True,False,False,False,monthly,True,0,Company_447,Cybersecurity,US,2024-05-06,partner,5.0,318.8833333333333,2.0,5.0,4.0,4.0,42.0,0
S-925f82,A-c7e58b,2024-07-08,,Enterprise,7,1393,16716,False,False,False,False,annual,False,0,Company_404,HealthTech,IN,2023-06-25,other,9.0,401.3,8.0,9.0,5.0,3.5,30.6,0
S-7d43e0,A-f9cc74,2024-10-12,,Enterprise,30,5970,71640,False,False,False,False,monthly,True,0,Company_360,DevTools,FR,2024-10-12,partner,3.0,74.06666666666666,1.0,3.0,6.0,4.0,49.833333333333336,1
S-dc1cf4,A-1986ca,2024-01-05,,Enterprise,20,3980,47760,False,False,False,False,monthly,False,0,Company_197,HealthTech,IN,2023-01-30,ads,9.0,269.95,9.0,9.0,7.0,3.4,36.57142857142857,0
S-bff3b5,A-10b8f2,2024-03-22,,Pro,47,2303,27636,False,False,False,False,monthly,False,0,Company_151,HealthTech,DE,2023-01-11,organic,5.0,178.15,0.0,5.0,3.0,4.333333333333333,46.333333333333336,0
S-f11653,A-d4e0d4,2024-10-28,,Enterprise,117,23283,279396,False,False,False,False,annual,True,0,Company_403,FinTech,US,2024-10-18,other,6.0,300.56666666666666,2.0,6.0,4.0,4.0,39.25,0
S-f42cc4,A-f44180,2023-04-10,,Enterprise,14,2786,33432,False,False,False,False,annual,True,0,Company_376,Cybersecurity,UK,2023-02-13,event,7.0,353.01666666666665,7.0,7.0,2.0,5.0,46.5,0
S-22014f,A-0be015,2024-10-21,,Basic,19,361,4332,False,False,False,False,annual,True,0,Company_454,FinTech,US,2024-10-15,event,8.0,412.55,2.0,8.0,7.0,4.2,40.285714285714285,0
S-1acdd2,A-7a0d69,2024-10-12,,Enterprise,26,5174,62088,False,False,False,False,monthly,True,0,Company_187,DevTools,DE,2024-06-15,ads,11.0,352.65,6.0,11.0,2.0,5.0,29.0,0
S-c85167,A-7a0d69,2024-09-16,,Basic,15,285,3420,False,False,False,False,monthly,True,0,Company_187,DevTools,DE,2024-06-15,ads,8.0,419.8833333333333,4.0,8.0,2.0,5.0,29.0,0
S-b112eb,A-8bde0c,2024-12-19,,Basic,53,1007,12084,False,False,False,False,monthly,True,0,Company_287,DevTools,US,2024-11-04,organic,9.0,510.1666666666667,4.0,9.0,3.0,4.0,25.666666666666668,0
S-79bf38,A-9779ad,2024-07-29,,Enterprise,40,7960,95520,False,False,False,False,monthly,True,0,Company_171,Cybersecurity,AU,2024-03-29,event,4.0,163.75,4.0,4.0,3.0,5.0,20.666666666666668,0
S-ab152e,A-3793ee,2024-07-22,,Enterprise,49,9751,117012,False,False,True,False,monthly,True,0,Company_332,Cybersecurity,CA,2023-03-21,organic,6.0,268.85,6.0,6.0,4.0,4.0,43.75,0
S-dbde43,A-54d94a,2023-12-17,,Pro,27,1323,15876,False,False,False,False,annual,True,0,Company_385,Cybersecurity,IN,2023-05-01,event,5.0,314.95,3.0,5.0,4.0,3.5,53.75,0
S-2bbf5c,A-a09355,2024-10-17,,Enterprise,14,2786,33432,False,False,False,False,annual,True,0,Company_459,FinTech,US,2024-08-10,organic,7.0,281.06666666666666,1.0,7.0,5.0,4.0,32.6,0
S-dfd629,A-7da956,2024-06-15,,Basic,26,0,0,True,False,False,False,annual,True,0,Company_141,Cybersecurity,US,2024-06-02,event,2.0,71.03333333333333,3.0,2.0,3.0,5.0,32.666666666666664,1
S-233c23,A-39b19f,2024-05-11,,Pro,54,2646,31752,False,True,False,False,monthly,False,0,Company_176,FinTech,US,2023-02-03,partner,6.0,376.68333333333334,2.0,6.0,6.0,4.25,47.833333333333336,0
